2025-08-12T19:18:01.441760Z,aejira,233563,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:18:06.873215Z,hikikomori-chan,237424,manual_review,collected only 0% of reported (0_83%)
2025-08-12T19:18:16.837093Z,PopsicleEmperor,238003,manual_review,collected only 0% of reported (0_14%)
2025-08-12T19:18:22.062836Z,Miwa-,240698,manual_review,collected only 0% of reported (0_13%)
2025-08-12T19:18:31.638236Z,Sidnia,242130,manual_review,collected only 1% of reported (1_33%)
2025-08-12T19:18:33.577215Z,Shichiyou,243141,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:18:35.247568Z,dobe,243307,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:18:41.336494Z,cheesecrayons,246691,manual_review,collected only 2% of reported (2_94%)
2025-08-12T19:18:52.095333Z,inorinouta,252517,manual_review,collected only 0% of reported (0_66%)
2025-08-12T19:18:56.572724Z,Reksho,253446,manual_review,collected only 4% of reported (4_84%)
2025-08-12T19:19:02.223144Z,DaveBrickheart,256646,manual_review,collected only 0% of reported (0_05%)
2025-08-12T19:19:08.545565Z,Misoneism,258845,manual_review,collected only 13% of reported (13_41%)
2025-08-12T19:19:13.457677Z,fesc,259330,manual_review,collected only 1% of reported (1_15%)
2025-08-12T19:19:15.212960Z,84DaysWithout,259533,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:19:17.061153Z,warflango,260231,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:19:22.772756Z,Nikynaky,264002,manual_review,collected only 4% of reported (4_10%)
2025-08-12T19:19:32.536851Z,3rdLast,266037,manual_review,collected only 2% of reported (2_46%)
2025-08-12T19:19:39.834044Z,Liinah,272160,manual_review,collected only 0% of reported (0_63%)
2025-08-12T19:20:04.901500Z,Masserati_,276749,manual_review,collected only 2% of reported (2_94%)
2025-08-12T19:20:11.304957Z,xMeitantei,280390,manual_review,collected only 4% of reported (4_20%)
2025-08-12T19:20:16.164411Z,candybar,280526,manual_review,collected only 2% of reported (2_06%)
2025-08-12T19:20:21.206375Z,ShadowGore,282952,manual_review,collected only 0% of reported (0_70%)
2025-08-12T19:20:25.905143Z,YORERU,287184,manual_review,collected only 1% of reported (1_01%)
2025-08-12T19:20:30.719826Z,Grecefar,289045,manual_review,collected only 0% of reported (0_99%)
2025-08-12T19:20:35.302572Z,Mister_J,289602,manual_review,collected only 12% of reported (12_42%)
2025-08-12T19:22:51.891352Z,GrimmReaperv2,297273,manual_review,collected only 2% of reported (2_61%)
2025-08-12T19:23:05.744454Z,UsagiAddict,298580,manual_review,collected only 0% of reported (0_71%)
2025-08-12T19:23:07.705454Z,Tsurumi,299392,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:23:12.421555Z,nekachan,301741,manual_review,collected only 5% of reported (5_56%)
2025-08-12T19:23:22.363647Z,Onecat,302828,manual_review,collected only 1% of reported (1_09%)
2025-08-12T19:23:39.468413Z,Idealist,317229,manual_review,collected only 9% of reported (9_34%)
2025-08-12T19:23:44.781512Z,HotCrossBuns,318118,manual_review,collected only 1% of reported (1_07%)
2025-08-12T19:23:51.764022Z,eau-de-gloom,322099,manual_review,collected only 3% of reported (3_80%)
2025-08-12T19:23:59.377445Z,iThink,322132,manual_review,collected only 1% of reported (1_48%)
2025-08-12T19:24:03.940783Z,Kazeh64,323287,manual_review,collected only 0% of reported (0_84%)
2025-08-12T19:24:08.967803Z,HosannaExcelsis,324671,manual_review,collected only 1% of reported (1_39%)
2025-08-12T19:24:15.163730Z,Exterminans,327085,manual_review,collected only 7% of reported (7_06%)
2025-08-12T19:24:20.362247Z,Asaki__Kazushi,327535,manual_review,collected only 0% of reported (0_47%)
2025-08-12T19:24:25.785102Z,FrozenSnow,328419,manual_review,collected only 1% of reported (1_38%)
2025-08-12T19:24:31.332600Z,Dable,330794,manual_review,collected only 3% of reported (3_26%)
2025-08-12T19:24:35.801842Z,lEona8FZ,330890,manual_review,collected only 1% of reported (1_12%)
2025-08-12T19:24:42.569293Z,CelestialSonata,334309,manual_review,collected only 2% of reported (2_86%)
2025-08-12T19:24:53.195143Z,LadyGloria,338101,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:24:57.473562Z,Jcranjel,338180,manual_review,collected only 6% of reported (6_00%)
2025-08-12T19:25:08.468457Z,Coldvit,340898,manual_review,collected only 1% of reported (1_37%)
2025-08-12T19:25:11.101496Z,Szczurek622,344070,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:25:16.958948Z,Voitelukukko,347591,manual_review,collected only 8% of reported (8_06%)
2025-08-12T19:25:19.473057Z,soo-yung,349631,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:25:26.453801Z,Kennit,352611,manual_review,collected only 1% of reported (1_69%)
2025-08-12T19:25:30.964919Z,tenshinextdoor,352998,manual_review,collected only 2% of reported (2_84%)
